,telephone,email,description,website,facebook,linkedin,twitter,exd_link,exd_name,exd_id
342,,,"Veritas Technologies 是安全多雲資料管理領域的領導者。超過八萬家企業級客戶, 包括 91％ 的全球財富 100 強企業，均依靠 Veritas 確保其資料的保護、可恢復性和合規性。Veritas在規模化的可靠性方面享有盛譽，可為企業提供抵禦勒索軟體等網路攻擊威脅所需的韌性。Veritas 通過統一的平臺，支持超過 800 種資料來源，100 多種作業系統以及 1,400 多種儲存裝置。在雲端延展技術的支援下，Veritas 現正在實踐其資料自治戰略，在降低運營成本的同時，實現更大價值。

產品類型
Backup and Recovery",https://twitter.com/VeritasTechLLC,https://www.facebook.com/VeritasTechLLC/,,https://twitter.com/VeritasTechLLC,https://cybersec.ithome.com.tw/2024/exhibition-page/2166,VERITAS,
343,(02)7722-6899,support@version-2.tw,"【資安解決方案之專業代理商與領導者】
台灣二版是亞洲其中一間最有活力的IT公司，多年來深耕資訊科技領域，致力於提供與時俱進的資安解決方案，以協助企業應對不斷增加的資安挑戰!
台灣二版 總代理產品及解決方案如下：
Atera-IT服務管理解決方案、BullWall防勒索軟體解決方案、CloudM雲端轉移解決方案、Comet 備份解決方案、ESET企業資安解決方案、GREYCORTEX MENDEL人工智慧監控軟體(NDR解決方案)、JumpCloud雲端身份驗證目錄解決方案、Keepit雲端備份&復原解決方案、Nord Security (NordLayer遠端安全存取解決方案、NordLocker雲端儲存加密解決方案、NordPass企業密碼管理解決方案)、PandoraFMS網路監控解決方案、Parallels Secure Workspace企業行動辦公環境解決方案、Portnox網路存取控管(NAC)解決方案、runZero資產調查與管理解決方案、SafeDNS網路過濾(Web Filtering)解決方案、SCADAfence-OT高端網路安全解決方案、Scale Computing超融合解決方案、senhasegura特權帳號管理解決方案、Stellar-Open XDR全面偵測及回應解決方案、SupRemo遠端控制解決方案、vRX漏洞管理解決方案、UnderDefense資安威脅偵測應變服務(MDR)
透過龐大銷售點、經銷商及合作伙伴，提供廣被市場讚賞的產品及客製化、在地化的資安整合專業服務。
產品類型
Endpoint Protection
Network Traffic Analysis
Zero Trust Architecture
Managed Detection Response
DNS Security
Zero Trust Network Access
Incident Response",https://version-2.com.tw/?skip=1,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/1997,V2,C219
344,,,"資料建置中
產品類型
Vulnerability Management",https://www.vicarius.io/,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2309,Vicarius,C124
345,,,"VirusTotal可以說是惡意軟體領域的Google，透過查詢VirusTotal全世界數量最多涵蓋最完整的威脅情資數據集，我們可以確認惡意物件(包含檔案、IP、網域、URL)的攻擊手法、相關情境進而確定資安事件根因、找到威脅來源，建構針對相關攻擊的有效防禦體系。
VirusTotal的智慧搜尋引擎提供超過100個的搜尋修飾運算子(search modifier)，從您提供的可疑物件特徵可以進一步分析並找到出相關威脅指標(IoC)、防病毒標籤、來源資訊、沙箱執行報告分析、SSL憑證、IP商譽等。也可以根據YARA規則在VirusTotal搜尋出最完整相關IoC，配置在防禦設備同步防禦最新型攻擊。也可以用於調查攻擊事件，找出根因。VT graph功能提供圖形化呈現攻擊者的活動手法。僅需一次點擊就可以發現攻擊的共同點及特徵模式，分享並協作進行調查。
VirusTotal也提供API的服務，透過API的整合，以上所有的功能都可以自動化進行。
產品類型
Threat Intelligence",https://www.virustotal.com/gui/home/url,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2317,Virus Total,P216
346,886-2-2542-9758,sales@cyberview.com.tw,"力悅資訊成立於2005年，為專業的軟體加值代理商 VAD(Value Added Distributor)，集「技術」、「銷售」、「行銷」為一身，成為夥伴與顧客最強而有力的後盾。
我們提供「資安」領域相關的解決方案。秉持著「運用資訊技術幫助企業獲利」的信念，不斷引進全球最新的產品與觀點，十餘年來成功代理多種IT產品，並為大中華市場中不同規模的客群，提供專業分析、顧問與系統建置。
獨家代理的資安利器—Votiro Disarmer，是惡意檔案的終結者，其全球⾄為先進的「檔案無害化與重組技術」Content Disarm & Reconstruction (CDR)，在所有檔案傳輸管道前建構一道堅不可摧的防護牆，在檔案進到企業內部前，清除隱藏在內的已知與未知惡意威脅，確保所有進到企業內部的檔案皆可安全無虞的被存取。
Votiro Disarmer針對檔案只做『保護』、不做『偵測』，為真正能夠阻擋駭客『零時差恐攻』的防護高手。
產品類型
Content Disarm & Reconstruction",https://www.facebook.com/Cyberview2005,https://www.facebook.com/Cyberview2005,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2069,Votiro,C124
347,02-22461558,support@watchsoft.com.tw,"提供企業級的數據安全解決方案方面。華鉅科技開發的VirtualES系統，是一個面向於資料保全的資安解決方案，專為中小型企業設計，旨在對抗內部資料外洩和外部攻擊的威脅。
產品類型
Data Encryption",https://www.watchsoft.com.tw/,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2040,華鉅科技,C226
348,886-2-7702-1088,info@isecurity.com.tw,"Waterfall Security Solutions 是工業網路安全領域的全球領導者，自 2007 年以來，一直保護著關鍵的工業網路。我們的使命是徹底改變整個產業中保護實體資產和工業程序免受網路攻擊的方式。Waterfall的單向產品取得專利，可實現安全的IT/OT系統整合、遠程監控和診斷、雲端連接和防篡改鑑識，因此連接防火牆時不會伴隨著漏洞。
我們的客戶不斷增加，包括國家關鍵基礎設施和公用事業、發電廠、核電廠、離岸平台、煉油廠、管線、製藥、化學和製造廠等。Waterfall的產品部署在北美洲、歐洲、中東和亞洲，支持市場上最廣泛的工業和遠程監控平台、應用程序、資料庫和通訊協定。
作為工業控制系統安全領域的全球領導者，Waterfall定期為國家和國際標準、最佳實作規範和控制系統安全教育計劃做出貢獻。因此，我們的產品被廣泛認為可以簡化對安全法規、標準和最佳實作的合規性。
產品類型
OT Security",https://twitter.com/WaterfallSecure?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/WaterfallSolutions,https://www.linkedin.com/company/waterfall-security-solutions-ltd?trk=biz-companies-cym,https://twitter.com/WaterfallSecure?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://cybersec.ithome.com.tw/2024/exhibition-page/2215,Waterfall Security,P205
349,02 7701 5899,service@webcomm.com.tw,"「We make your business smarter! 透過科技和創新來重新定義改造數位金融」是偉康科技創新且紮實的軟實力累積的變現力！偉康科技成立於1998年，提供數位金融解決方案及全方位數位身分SaaS服務，協助企業進行數位轉型。2021年偉康科技以FIDO解決方案榮獲國際級監理科技黑客松首獎，成功導入多家客戶深獲好評。深厚的技術底蘊更讓偉康科技榮獲2021 CIO Advisor APAC雜誌評選為亞太區TOP 10最佳數位轉型廠商，成為台灣唯一入選企業。2022年取得經濟部工業局認證「資訊安全服務機構能量登錄」，通過多項資安產品服務，並連年奪得2023與2024「台灣精品獎」，自主研發能力深受肯定。
偉康科技官方網站：www.webcomm.com.tw
產品類型
Zero Trust Architecture
Passwordless Authentication
FIDO",https://www.linkedin.com/company/webcommtechnology,https://www.facebook.com/WebcommTechnology,https://www.linkedin.com/company/webcommtechnology,,https://cybersec.ithome.com.tw/2024/exhibition-page/2220,偉康科技,T03
350,02 7701 5899,service@webcomm.com.tw,"「We make your business smarter! 透過科技和創新來重新定義改造數位金融」是偉康科技創新且紮實的軟實力累積的變現力！偉康科技成立於1998年，提供數位金融解決方案及全方位數位身分SaaS服務，協助企業進行數位轉型。2021年偉康科技以FIDO解決方案榮獲國際級監理科技黑客松首獎，成功導入多家客戶深獲好評。深厚的技術底蘊更讓偉康科技榮獲2021 CIO Advisor APAC雜誌評選為亞太區TOP 10最佳數位轉型廠商，成為台灣唯一入選企業。2022年取得經濟部工業局認證「資訊安全服務機構能量登錄」，通過多項資安產品服務，並連年奪得2023與2024「台灣精品獎」，自主研發能力深受肯定。
偉康科技官方網站：www.webcomm.com.tw
產品類型
Zero Trust Architecture
Passwordless Authentication
FIDO",https://www.linkedin.com/company/webcommtechnology,https://www.facebook.com/WebcommTechnology,https://www.linkedin.com/company/webcommtechnology,,https://cybersec.ithome.com.tw/2024/exhibition-page/2041,偉康科技,C212
351,02-2371-6000,,"1997年，展碁國際股份有限公司自宏碁科技軟體及週邊部門獨立，成為3C專業通路代理商，業務發展迅速，在1998年便榮獲天下雜誌評選為全國前500大企業成長最快速第一名殊榮；此後20年間獲獎無數，並建立良好經營基礎。
代理銷售國內外超過150個領導品牌，產品橫跨商用及家用資訊電子、應用軟體、數位娛樂、系統整合、中小企業解決方案服務等一次滿足客戶多元需求，成為全方位通路平台，從銷售、通路、維修，提供完善的物流及服務體。
客戶交易家數超過6,000家以上，每月經常交易3,000家以上，客戶型態涵蓋經銷門市、3C連鎖門市、百貨及大型賣場、大型電商購物平台以及電視購物頻道等。",https://www.weblink.com.tw/,,,,https://cybersec.ithome.com.tw/2024/exhibition-page/2134,展碁國際,Q102、Q304
352,02-87518026,marketing.tw@westcon.com,"Westcon-Comstor 為全球領先的業務科技代理商，秉持追求卓越、不斷創新、重視誠信的信念，在 70 多個國家/地區營運，將全球頂尖的 IT 廠商連結科技經銷商、系統整合商和服務供應商，創造業務價值和機會。
Westcon Taiwan 結合了對產業的洞察、技術知識和數十年的代理經驗，提供完整的解決方案，並且在邊界安全：防火牆/整合威脅管理、資料及網路應用程式安全、廣域網路加速/優化、商業分析、網路監控、管理與報表、虛擬化/雲端安全有深入的專門技術。
產品類型
Secure Web Gateways
Data Loss Prevention
Email Security",https://twitter.com/westconcomstor,https://www.facebook.com/westcontw,https://www.linkedin.com/company/westconcomstor,https://twitter.com/westconcomstor,https://cybersec.ithome.com.tw/2024/exhibition-page/2101,新加坡商威實康科技股份有限公司台灣分公司,C323、Q113
353,03-5678168,,"華邦電子為全球半導體存儲解決方案領導廠商，主要業務包含產品設計、技術研發、晶圓製造、行銷及售後服務，致力於提供客戶全方位的利基型記憶體解決方案。華邦電子產品包含利基型動態隨機存取記憶體、行動記憶體、編碼型快閃記憶體和 TrustME® 安全快閃記憶體，廣泛應用在通訊、消費性電子、工業用以及車用電子、電腦周邊等領域。華邦總部位於臺灣中部科學園區，在美國、日本、以色列、中國大陸及香港地區、德國等地均設有子公司及服務據點。華邦設有二座 12 吋晶圓廠，分別位於臺灣中部及南部科學園區，未來將持續導入自行開發的制程技術，提供合作夥伴高品質的記憶體產品。
產品類型
Secure Flash Memory",https://twitter.com/winbondflash,https://www.facebook.com/winbondcorp/,https://www.linkedin.com/company/winbond,https://twitter.com/winbondflash,https://cybersec.ithome.com.tw/2024/exhibition-page/2311,華邦電子股份有限公司,AH02
